,Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
369,369.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
370,370.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
371,371.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
372,372.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
373,373.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
374,374.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
375,375.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
376,376.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
377,377.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
378,378.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
379,379.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
380,380.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
381,381.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
382,382.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
383,383.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
384,384.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
385,385.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
386,386.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
387,387.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
388,388.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
389,389.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
390,390.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
391,391.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
392,392.0,8.483921639724995e-06,9.48413560334995e-06,1.0602270030589971e-05,1.1852227182606072e-05,1.3249548330952055e-05,1.4811606989095377e-05,1.6557824925014265e-05,1.850991364065135e-05,2.069214432064519e-05,2.31316496067316e-05,2.5858760949910223e-05,2.8907385734824923e-05,3.231542886531309e-05,3.612526405288357e-05,4.038426066786219e-05,4.514537270377853e-05,5.046779717784944e-05,5.6417710153744524e-05,6.306908953793103e-05,7.050463487978965e-05,7.881679561178462e-05,8.81089205142532e-05,9.849654269662095e-05,0.00011010881607178321,0.00012309012118397647,0.0001376018603561091,0.00015382446447641455,0.00017195963637569526,0.00019223285868806144,0.0002148961973765095,0.0002402314357808161,0.00026855357815475626
